      Energy(eV)          s               py              pz              px              dxy             dyz             dz2             dxz            dx2-y2            tot 
     -1.60030000      0.01420000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.01420000
     -1.55030000      0.14530000      0.00210000      0.00200000      0.00220000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.15160000
     -1.50030000      0.38750000      0.00500000      0.00610000      0.00490000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.40350000
     -1.45030000      0.68560000      0.00830000      0.01010000      0.00850000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.71250000
     -1.40030000      1.31690000      0.01440000      0.02190000      0.01440000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      1.36760000
     -1.35030000      3.62070000      0.02760000      0.08000000      0.02610000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      3.75440000
     -1.30030000      6.87280000      0.05050000      0.13930000      0.05220000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      7.11480000
     -1.25030000      6.84320000      0.05240000      0.10840000      0.06280000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      7.06680000
     -1.20030000      3.15560000      0.02510000      0.04590000      0.03140000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      3.25800000
     -1.15030000      0.72950000      0.00610000      0.01160000      0.00740000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.75460000
     -1.10030000      0.53780000      0.00500000      0.00850000      0.00550000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.55680000
     -1.05030000      1.00690000      0.00560000      0.01570000      0.00870000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      1.03690000
     -1.00030000      4.11160000      0.02230000      0.05730000      0.03500000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      4.22620000
     -0.95030000      6.49250000      0.03870000      0.08000000      0.05820000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      6.66940000
     -0.90030000      4.70690000      0.02820000      0.06750000      0.04270000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      4.84530000
     -0.85030000      3.24240000      0.01980000      0.04120000      0.03140000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      3.33480000
     -0.80030000      2.53420000      0.01510000      0.03930000      0.02670000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      2.61530000
     -0.75030000      2.82690000      0.01410000      0.06760000      0.02770000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      2.93630000
     -0.70030000      3.57750000      0.01980000      0.06760000      0.03610000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      3.70100000
     -0.65030000      3.01580000      0.01810000      0.04040000      0.03000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      3.10430000
     -0.60030000      3.47730000      0.02940000      0.02990000      0.03620000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      3.57280000
     -0.55030000      3.72600000      0.09060000      0.03090000      0.06670000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      3.91420000
     -0.50030000      2.26670000      0.12050000      0.02250000      0.07290000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      2.48260000
     -0.45030000      0.94740000      0.04320000      0.01100000      0.02800000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      1.02960000
     -0.40030000      0.50040000      0.00710000      0.00860000      0.00780000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.52390000
     -0.35030000      0.66900000      0.00580000      0.01250000      0.00820000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.69550000
     -0.30030000      0.38880000      0.00360000      0.00980000      0.00550000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.40770000
     -0.25030000      0.16640000      0.00170000      0.00550000      0.00320000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.17680000
     -0.20030000      0.12220000      0.00130000      0.00490000      0.00200000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.13040000
     -0.15030000      0.11170000      0.00100000      0.00570000      0.00170000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.12010000
     -0.10030000      0.09630000      0.00030000      0.00680000      0.00120000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.10460000
     -0.05030000      0.06440000      0.00030000      0.00470000      0.00070000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.07010000
     -0.00030000      0.02030000      0.00020000      0.00090000      0.00010000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.02150000
      0.04970000      0.00500000      0.00010000      0.00020000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00530000
      0.09970000      0.00030000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00030000
      0.14970000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
      0.19970000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
